t,x
5.7085880108,-0.0008419465
5.7095304886,-0.0008710949
5.7104729664,-0.0009007253
5.7114154442,-0.0009308370
5.7123579220,-0.0009614295
5.7133003998,-0.0009925018
5.7142428776,-0.0010240535
5.7151853554,-0.0010560836
5.7161278332,-0.0010885917
5.7170703110,-0.0011215768
5.7180127888,-0.0011550384
5.7189552666,-0.0011889757
5.7198977444,-0.0012233880
5.7208402222,-0.0012582746
5.7217827000,-0.0012936348
5.7227251778,-0.0013294679
5.7236676556,-0.0013657732
5.7246101334,-0.0014025499
5.7255526112,-0.0014397974
5.7264950890,-0.0014775150
5.7274375668,-0.0015157019
5.7283800446,-0.0015543574
5.7293225224,-0.0015934809
5.7302650001,-0.0016330715
5.7312074779,-0.0016731287
5.7321499557,-0.0017136516
5.7330924335,-0.0017546396
5.7340349113,-0.0017960919
5.7349773891,-0.0018380079
5.7359198669,-0.0018803869
5.7368623447,-0.0019232280
5.7378048225,-0.0019665306
5.7387473003,-0.0020102940
5.7396897781,-0.0020545175
5.7406322559,-0.0020992003
5.7415747337,-0.0021443418
5.7425172115,-0.0021899412
5.7434596893,-0.0022359977
5.7444021671,-0.0022825108
5.7453446449,-0.0023294796
5.7462871227,-0.0023769034
5.7472296005,-0.0024247816
5.7481720783,-0.0024731134
5.7491145561,-0.0025218981
5.7500570339,-0.0025711349
5.7509995117,-0.0026208232
5.7519419895,-0.0026709622
5.7528844673,-0.0027215511
5.7538269450,-0.0027725894
5.7547694228,-0.0028240762
5.7557119006,-0.0028760109
5.7566543784,-0.0029283927
5.7575968562,-0.0029812208
5.7585393340,-0.0030344946
5.7594818118,-0.0030882134
5.7604242896,-0.0031423763
5.7613667674,-0.0031969828
5.7623092452,-0.0032520320
5.7632517230,-0.0033075233
5.7641942008,-0.0033634558
5.7651366786,-0.0034198290
5.7660791564,-0.0034766420
5.7670216342,-0.0035338941
5.7679641120,-0.0035915846
5.7689065898,-0.0036497128
5.7698490676,-0.0037082780
5.7707915454,-0.0037672793
5.7717340232,-0.0038267162
5.7726765010,-0.0038865878
5.7736189788,-0.0039468934
5.7745614566,-0.0040076323
5.7755039344,-0.0040688038
5.7764464122,-0.0041304071
5.7773888900,-0.0041924415
5.7783313677,-0.0042549063
5.7792738455,-0.0043178007
5.7802163233,-0.0043811240
5.7811588011,-0.0044448755
5.7821012789,-0.0045090544
5.7830437567,-0.0045736600
5.7839862345,-0.0046386916
5.7849287123,-0.0047041485
5.7858711901,-0.0047700298
5.7868136679,-0.0048363349
5.7877561457,-0.0049030630
5.7886986235,-0.0049702134
5.7896411013,-0.0050377853
5.7905835791,-0.0051057781
5.7915260569,-0.0051741909
5.7924685347,-0.0052430231
5.7934110125,-0.0053122739
5.7943534903,-0.0053819425
5.7952959681,-0.0054520283
5.7962384459,-0.0055225304
5.7971809237,-0.0055934482
5.7981234015,-0.0056647810
5.7990658793,-0.0057365278
5.8000083571,-0.0058086881
5.8009508349,-0.0058812611
5.8018933126,-0.0059542460
5.8028357904,-0.0060276421
5.8037782682,-0.0061014487
5.8047207460,-0.0061756650
5.8056632238,-0.0062502903
5.8066057016,-0.0063253238
5.8075481794,-0.0064007647
5.8084906572,-0.0064766125
5.8094331350,-0.0065528662
5.8103756128,-0.0066295251
5.8113180906,-0.0067065886
5.8122605684,-0.0067840558
5.8132030462,-0.0068619261
5.8141455240,-0.0069401986
5.8150880018,-0.0070188726
5.8160304796,-0.0070979475
5.8169729574,-0.0071774223
5.8179154352,-0.0072572964
5.8188579130,-0.0073375691
5.8198003908,-0.0074182395
5.8207428686,-0.0074993070
5.8216853464,-0.0075807707
5.8226278242,-0.0076626300
5.8235703020,-0.0077448841
5.8245127798,-0.0078275322
5.8254552576,-0.0079105736
5.8263977353,-0.0079940076
5.8273402131,-0.0080778333
5.8282826909,-0.0081620501
5.8292251687,-0.0082466571
5.8301676465,-0.0083316537
5.8311101243,-0.0084170390
5.8320526021,-0.0085028124
5.8329950799,-0.0085889730
5.8339375577,-0.0086755202
5.8348800355,-0.0087624531
5.8358225133,-0.0088497710
5.8367649911,-0.0089374732
5.8377074689,-0.0090255589
5.8386499467,-0.0091140273
5.8395924245,-0.0092028777
5.8405349023,-0.0092921094
5.8414773801,-0.0093817215
5.8424198579,-0.0094717133
5.8433623357,-0.0095620841
5.8443048135,-0.0096528331
5.8452472913,-0.0097439596
5.8461897691,-0.0098354627
5.8471322469,-0.0099273418
5.8480747247,-0.0100195960
5.8490172025,-0.0101122247
5.8499596802,-0.0102052270
5.8509021580,-0.0102986022
5.8518446358,-0.0103923495
5.8527871136,-0.0104864682
5.8537295914,-0.0105809575
5.8546720692,-0.0106758167
5.8556145470,-0.0107710450
5.8565570248,-0.0108666416
5.8574995026,-0.0109626057
5.8584419804,-0.0110589367
5.8593844582,-0.0111556337
5.8603269360,-0.0112526960
5.8612694138,-0.0113501228
5.8622118916,-0.0114479133
5.8631543694,-0.0115460669
5.8640968472,-0.0116445827
5.8650393250,-0.0117434599
5.8659818028,-0.0118426978
5.8669242806,-0.0119422957
5.8678667584,-0.0120422527
5.8688092362,-0.0121425681
5.8697517140,-0.0122432411
5.8706941918,-0.0123442710
5.8716366696,-0.0124456571
5.8725791474,-0.0125473984
5.8735216252,-0.0126494943
5.8744641029,-0.0127519440
5.8754065807,-0.0128547467
5.8763490585,-0.0129579017
5.8772915363,-0.0130614082
5.8782340141,-0.0131652654
5.8791764919,-0.0132694726
5.8801189697,-0.0133740289
5.8810614475,-0.0134789337
5.8820039253,-0.0135841861
5.8829464031,-0.0136897853
5.8838888809,-0.0137957307
5.8848313587,-0.0139020214
5.8857738365,-0.0140086567
5.8867163143,-0.0141156357
5.8876587921,-0.0142229578
5.8886012699,-0.0143306221
5.8895437477,-0.0144386279
5.8904862255,-0.0145469743
5.8914287033,-0.0146556607
5.8923711811,-0.0147646863
5.8933136589,-0.0148740502
5.8942561367,-0.0149837518
5.8951986145,-0.0150937901
5.8961410923,-0.0152041645
5.8970835701,-0.0153148742
5.8980260478,-0.0154259184
5.8989685256,-0.0155372963
5.8999110034,-0.0156490072
5.9008534812,-0.0157610502
5.9017959590,-0.0158734247
5.9027384368,-0.0159861297
5.9036809146,-0.0160991646
5.9046233924,-0.0162125286
5.9055658702,-0.0163262209
5.9065083480,-0.0164402407
5.9074508258,-0.0165545872
5.9083933036,-0.0166692596
5.9093357814,-0.0167842573
5.9102782592,-0.0168995793
5.9112207370,-0.0170152249
5.9121632148,-0.0171311934
5.9131056926,-0.0172474840
5.9140481704,-0.0173640958
5.9149906482,-0.0174810281
5.9159331260,-0.0175982801
5.9168756038,-0.0177158511
5.9178180816,-0.0178337402
5.9187605594,-0.0179519467
5.9197030372,-0.0180704697
5.9206455150,-0.0181893086
5.9215879928,-0.0183084625
5.9225304705,-0.0184279306
5.9234729483,-0.0185477122
5.9244154261,-0.0186678065
5.9253579039,-0.0187882126
5.9263003817,-0.0189089299
5.9272428595,-0.0190299575
5.9281853373,-0.0191512946
5.9291278151,-0.0192729405
5.9300702929,-0.0193948943
5.9310127707,-0.0195171554
5.9319552485,-0.0196397228
5.9328977263,-0.0197625958
5.9338402041,-0.0198857737
5.9347826819,-0.0200092555
5.9357251597,-0.0201330407
5.9366676375,-0.0202571283
5.9376101153,-0.0203815176
5.9385525931,-0.0205062077
5.9394950709,-0.0206311980
5.9404375487,-0.0207564876
5.9413800265,-0.0208820757
5.9423225043,-0.0210079615
5.9432649821,-0.0211341443
5.9442074599,-0.0212606233
5.9451499377,-0.0213873976
5.9460924154,-0.0215144665
5.9470348932,-0.0216418292
5.9479773710,-0.0217694849
5.9489198488,-0.0218974328
5.9498623266,-0.0220256721
5.9508048044,-0.0221542020
5.9517472822,-0.0222830218
5.9526897600,-0.0224121306
5.9536322378,-0.0225415277
5.9545747156,-0.0226712122
5.9555171934,-0.0228011834
5.9564596712,-0.0229314405
5.9574021490,-0.0230619826
5.9583446268,-0.0231928091
5.9592871046,-0.0233239190
5.9602295824,-0.0234553116
5.9611720602,-0.0235869862
5.9621145380,-0.0237189419
5.9630570158,-0.0238511779
5.9639994936,-0.0239836934
5.9649419714,-0.0241164876
5.9658844492,-0.0242495598
5.9668269270,-0.0243829091
5.9677694048,-0.0245165348
5.9687118826,-0.0246504360
5.9696543604,-0.0247846120
5.9705968381,-0.0249190619
5.9715393159,-0.0250537850
5.9724817937,-0.0251887805
5.9734242715,-0.0253240475
5.9743667493,-0.0254595853
5.9753092271,-0.0255953931
5.9762517049,-0.0257314700
5.9771941827,-0.0258678154
5.9781366605,-0.0260044283
5.9790791383,-0.0261413080
5.9800216161,-0.0262784536
5.9809640939,-0.0264158645
5.9819065717,-0.0265535397
5.9828490495,-0.0266914785
5.9837915273,-0.0268296801
5.9847340051,-0.0269681437
5.9856764829,-0.0271068685
5.9866189607,-0.0272458537
5.9875614385,-0.0273850984
5.9885039163,-0.0275246020
5.9894463941,-0.0276643635
5.9903888719,-0.0278043822
5.9913313497,-0.0279446572
5.9922738275,-0.0280851879
5.9932163053,-0.0282259733
5.9941587830,-0.0283670127
5.9951012608,-0.0285083053
5.9960437386,-0.0286498503
5.9969862164,-0.0287916468
5.9979286942,-0.0289336941
5.9988711720,-0.0290759913
5.9998136498,-0.0292185377
6.0007561276,-0.0293613325
6.0016986054,-0.0295043748
6.0026410832,-0.0296476638
6.0035835610,-0.0297911988
6.0045260388,-0.0299349789
6.0054685166,-0.0300790034
6.0064109944,-0.0302232714
6.0073534722,-0.0303677821
6.0082959500,-0.0305125347
6.0092384278,-0.0306575284
6.0101809056,-0.0308027625
6.0111233834,-0.0309482360
6.0120658612,-0.0310939482
6.0130083390,-0.0312398984
6.0139508168,-0.0313860856
6.0148932946,-0.0315325090
6.0158357724,-0.0316791680
6.0167782502,-0.0318260616
6.0177207280,-0.0319731890
6.0186632057,-0.0321205495
6.0196056835,-0.0322681422
6.0205481613,-0.0324159664
6.0214906391,-0.0325640211
6.0224331169,-0.0327123057
6.0233755947,-0.0328608193
6.0243180725,-0.0330095611
6.0252605503,-0.0331585302
6.0262030281,-0.0333077259
6.0271455059,-0.0334571474
6.0280879837,-0.0336067939
6.0290304615,-0.0337566645
6.0299729393,-0.0339067584
6.0309154171,-0.0340570748
6.0318578949,-0.0342076130
6.0328003727,-0.0343583721
6.0337428505,-0.0345093512
6.0346853283,-0.0346605497
6.0356278061,-0.0348119666
6.0365702839,-0.0349636011
6.0375127617,-0.0351154525
6.0384552395,-0.0352675200
6.0393977173,-0.0354198026
6.0403401951,-0.0355722997
6.0412826729,-0.0357250104
6.0422251506,-0.0358779338
6.0431676284,-0.0360310693
6.0441101062,-0.0361844158
6.0450525840,-0.0363379728
6.0459950618,-0.0364917392
6.0469375396,-0.0366457144
6.0478800174,-0.0367998975
6.0488224952,-0.0369542876
6.0497649730,-0.0371088841
6.0507074508,-0.0372636860
6.0516499286,-0.0374186925
6.0525924064,-0.0375739029
6.0535348842,-0.0377293163
6.0544773620,-0.0378849319
6.0554198398,-0.0380407489
6.0563623176,-0.0381967665
6.0573047954,-0.0383529838
6.0582472732,-0.0385094001
6.0591897510,-0.0386660144
6.0601322288,-0.0388228261
6.0610747066,-0.0389798343
6.0620171844,-0.0391370382
6.0629596622,-0.0392944369
6.0639021400,-0.0394520296
6.0648446178,-0.0396098156
6.0657870956,-0.0397677940
6.0667295733,-0.0399259640
6.0676720511,-0.0400843247
6.0686145289,-0.0402428754
6.0695570067,-0.0404016152
6.0704994845,-0.0405605434
6.0714419623,-0.0407196591
6.0723844401,-0.0408789614
6.0733269179,-0.0410384496
6.0742693957,-0.0411981228
6.0752118735,-0.0413579803
6.0761543513,-0.0415180212
6.0770968291,-0.0416782446
6.0780393069,-0.0418386499
6.0789817847,-0.0419992361
6.0799242625,-0.0421600024
6.0808667403,-0.0423209480
6.0818092181,-0.0424820721
6.0827516959,-0.0426433739
6.0836941737,-0.0428048525
6.0846366515,-0.0429665071
6.0855791293,-0.0431283370
6.0865216071,-0.0432903413
6.0874640849,-0.0434525191
6.0884065627,-0.0436148696
6.0893490405,-0.0437773921
6.0902915182,-0.0439400857
6.0912339960,-0.0441029495
6.0921764738,-0.0442659829
6.0931189516,-0.0444291848
6.0940614294,-0.0445925546
6.0950039072,-0.0447560913
6.0959463850,-0.0449197943
6.0968888628,-0.0450836626
6.0978313406,-0.0452476954
6.0987738184,-0.0454118919
6.0997162962,-0.0455762513
6.1006587740,-0.0457407727
6.1016012518,-0.0459054554
6.1025437296,-0.0460702985
6.1034862074,-0.0462353011
6.1044286852,-0.0464004626
6.1053711630,-0.0465657819
6.1063136408,-0.0467312584
6.1072561186,-0.0468968912
6.1081985964,-0.0470626795
6.1091410742,-0.0472286223
6.1100835520,-0.0473947190
6.1110260298,-0.0475609687
6.1119685076,-0.0477273706
6.1129109854,-0.0478939238
6.1138534632,-0.0480606276
6.1147959409,-0.0482274810
6.1157384187,-0.0483944833
6.1166808965,-0.0485616336
6.1176233743,-0.0487289312
6.1185658521,-0.0488963751
6.1195083299,-0.0490639646
6.1204508077,-0.0492316989
6.1213932855,-0.0493995770
6.1223357633,-0.0495675983
6.1232782411,-0.0497357618
6.1242207189,-0.0499040668
6.1251631967,-0.0500725123
6.1261056745,-0.0502410977
6.1270481523,-0.0504098220
6.1279906301,-0.0505786844
6.1289331079,-0.0507476841
6.1298755857,-0.0509168203
6.1308180635,-0.0510860921
6.1317605413,-0.0512554988
6.1327030191,-0.0514250395
6.1336454969,-0.0515947133
6.1345879747,-0.0517645195
6.1355304525,-0.0519344571
6.1364729303,-0.0521045255
6.1374154081,-0.0522747237
6.1383578858,-0.0524450509
6.1393003636,-0.0526155063
6.1402428414,-0.0527860891
6.1411853192,-0.0529567984
6.1421277970,-0.0531276335
6.1430702748,-0.0532985934
6.1440127526,-0.0534696773
6.1449552304,-0.0536408845
6.1458977082,-0.0538122141
6.1468401860,-0.0539836653
6.1477826638,-0.0541552372
6.1487251416,-0.0543269289
6.1496676194,-0.0544987398
6.1506100972,-0.0546706689
6.1515525750,-0.0548427155
6.1524950528,-0.0550148786
6.1534375306,-0.0551871575
6.1543800084,-0.0553595513
6.1553224862,-0.0555320592
6.1562649640,-0.0557046803
6.1572074418,-0.0558774140
6.1581499196,-0.0560502592
6.1590923974,-0.0562232152
6.1600348752,-0.0563962811
6.1609773530,-0.0565694561
6.1619198308,-0.0567427395
6.1628623085,-0.0569161302
6.1638047863,-0.0570896276
6.1647472641,-0.0572632308
6.1656897419,-0.0574369390
6.1666322197,-0.0576107513
6.1675746975,-0.0577846668
6.1685171753,-0.0579586849
6.1694596531,-0.0581328045
6.1704021309,-0.0583070250
6.1713446087,-0.0584813455
6.1722870865,-0.0586557650
6.1732295643,-0.0588302829
6.1741720421,-0.0590048983
6.1751145199,-0.0591796103
6.1760569977,-0.0593544181
6.1769994755,-0.0595293208
6.1779419533,-0.0597043178
6.1788844311,-0.0598794080
6.1798269089,-0.0600545907
6.1807693867,-0.0602298651
6.1817118645,-0.0604052303
6.1826543423,-0.0605806854
6.1835968201,-0.0607562297
6.1845392979,-0.0609318623
6.1854817757,-0.0611075824
6.1864242534,-0.0612833892
6.1873667312,-0.0614592817
6.1883092090,-0.0616352593
6.1892516868,-0.0618113210
6.1901941646,-0.0619874660
6.1911366424,-0.0621636935
6.1920791202,-0.0623400026
6.1930215980,-0.0625163926
6.1939640758,-0.0626928625
6.1949065536,-0.0628694116
6.1958490314,-0.0630460390
6.1967915092,-0.0632227439
6.1977339870,-0.0633995254
6.1986764648,-0.0635763827
6.1996189426,-0.0637533150
6.2005614204,-0.0639303215
6.2015038982,-0.0641074012
6.2024463760,-0.0642845535
6.2033888538,-0.0644617773
6.2043313316,-0.0646390720
6.2052738094,-0.0648164367
6.2062162872,-0.0649938704
6.2071587650,-0.0651713725
6.2081012428,-0.0653489421
6.2090437206,-0.0655265783
6.2099861984,-0.0657042802
6.2109286761,-0.0658820472
6.2118711539,-0.0660598782
6.2128136317,-0.0662377726
6.2137561095,-0.0664157294
6.2146985873,-0.0665937479
6.2156410651,-0.0667718271
6.2165835429,-0.0669499663
6.2175260207,-0.0671281646
6.2184684985,-0.0673064211
6.2194109763,-0.0674847352
6.2203534541,-0.0676631058
6.2212959319,-0.0678415322
6.2222384097,-0.0680200135
6.2231808875,-0.0681985490
6.2241233653,-0.0683771377
6.2250658431,-0.0685557789
6.2260083209,-0.0687344716
6.2269507987,-0.0689132151
6.2278932765,-0.0690920085
6.2288357543,-0.0692708511
6.2297782321,-0.0694497418
6.2307207099,-0.0696286800
6.2316631877,-0.0698076648
6.2326056655,-0.0699866953
6.2335481433,-0.0701657707
6.2344906210,-0.0703448902
6.2354330988,-0.0705240530
6.2363755766,-0.0707032581
6.2373180544,-0.0708825048
6.2382605322,-0.0710617922
6.2392030100,-0.0712411195
6.2401454878,-0.0714204859
6.2410879656,-0.0715998905
6.2420304434,-0.0717793325
6.2429729212,-0.0719588110
6.2439153990,-0.0721383252
6.2448578768,-0.0723178743
6.2458003546,-0.0724974575
6.2467428324,-0.0726770738
6.2476853102,-0.0728567225
6.2486277880,-0.0730364027
6.2495702658,-0.0732161137
6.2505127436,-0.0733958544
6.2514552214,-0.0735756242
6.2523976992,-0.0737554222
6.2533401770,-0.0739352475
6.2542826548,-0.0741150993
6.2552251326,-0.0742949768
6.2561676104,-0.0744748791
6.2571100882,-0.0746548055
6.2580525660,-0.0748347549
6.2589950437,-0.0750147267
6.2599375215,-0.0751947200
6.2608799993,-0.0753747340
6.2618224771,-0.0755547677
6.2627649549,-0.0757348204
6.2637074327,-0.0759148913
6.2646499105,-0.0760949794
6.2655923883,-0.0762750841
6.2665348661,-0.0764552043
6.2674773439,-0.0766353393
6.2684198217,-0.0768154883
6.2693622995,-0.0769956504
6.2703047773,-0.0771758248
6.2712472551,-0.0773560106
6.2721897329,-0.0775362071
6.2731322107,-0.0777164133
6.2740746885,-0.0778966284
6.2750171663,-0.0780768516
6.2759596441,-0.0782570821
6.2769021219,-0.0784373190
6.2778445997,-0.0786175614
6.2787870775,-0.0787978086
6.2797295553,-0.0789780598
6.2806720331,-0.0791583140
6.2816145109,-0.0793385704
6.2825569886,-0.0795188282
6.2834994664,-0.0796990866
6.2844419442,-0.0798793447
6.2853844220,-0.0800596016
6.2863268998,-0.0802398567
6.2872693776,-0.0804201089
6.2882118554,-0.0806003575
6.2891543332,-0.0807806017
6.2900968110,-0.0809608405
6.2910392888,-0.0811410732
6.2919817666,-0.0813212989
6.2929242444,-0.0815015169
6.2938667222,-0.0816817261
6.2948092000,-0.0818619259
6.2957516778,-0.0820421153
6.2966941556,-0.0822222936
6.2976366334,-0.0824024599
6.2985791112,-0.0825826134
6.2995215890,-0.0827627532
6.3004640668,-0.0829428784
6.3014065446,-0.0831229883
6.3023490224,-0.0833030821
6.3032915002,-0.0834831588
6.3042339780,-0.0836632177
6.3051764558,-0.0838432578
6.3061189336,-0.0840232784
6.3070614113,-0.0842032787
6.3080038891,-0.0843832578
6.3089463669,-0.0845632148
6.3098888447,-0.0847431489
6.3108313225,-0.0849230593
6.3117738003,-0.0851029452
6.3127162781,-0.0852828056
6.3136587559,-0.0854626399
6.3146012337,-0.0856424471
6.3155437115,-0.0858222263
6.3164861893,-0.0860019769
6.3174286671,-0.0861816978
6.3183711449,-0.0863613884
6.3193136227,-0.0865410477
6.3202561005,-0.0867206749
6.3211985783,-0.0869002692
6.3221410561,-0.0870798298
6.3230835339,-0.0872593557
6.3240260117,-0.0874388462
6.3249684895,-0.0876183005
6.3259109673,-0.0877977176
6.3268534451,-0.0879770968
6.3277959229,-0.0881564373
6.3287384007,-0.0883357381
6.3296808785,-0.0885149985
6.3306233562,-0.0886942175
6.3315658340,-0.0888733945
6.3325083118,-0.0890525285
6.3334507896,-0.0892316187
6.3343932674,-0.0894106643
6.3353357452,-0.0895896644
6.3362782230,-0.0897686182
6.3372207008,-0.0899475249
6.3381631786,-0.0901263836
6.3391056564,-0.0903051935
6.3400481342,-0.0904839537
6.3409906120,-0.0906626635
6.3419330898,-0.0908413219
6.3428755676,-0.0910199282
6.3438180454,-0.0911984815
6.3447605232,-0.0913769810
6.3457030010,-0.0915554258
6.3466454788,-0.0917338151
6.3475879566,-0.0919121481
6.3485304344,-0.0920904239
6.3494729122,-0.0922686417
6.3504153900,-0.0924468007
6.3513578678,-0.0926249000
6.3523003456,-0.0928029388
6.3532428234,-0.0929809162
6.3541853012,-0.0931588315
6.3551277789,-0.0933366838
6.3560702567,-0.0935144722
6.3570127345,-0.0936921959
6.3579552123,-0.0938698541
6.3588976901,-0.0940474460
6.3598401679,-0.0942249706
6.3607826457,-0.0944024273
6.3617251235,-0.0945798150
6.3626676013,-0.0947571331
6.3636100791,-0.0949343807
6.3645525569,-0.0951115569
6.3654950347,-0.0952886609
6.3664375125,-0.0954656919
6.3673799903,-0.0956426490
6.3683224681,-0.0958195314
6.3692649459,-0.0959963383
6.3702074237,-0.0961730688
6.3711499015,-0.0963497221
6.3720923793,-0.0965262974
6.3730348571,-0.0967027938
6.3739773349,-0.0968792105
6.3749198127,-0.0970555467
6.3758622905,-0.0972318015
6.3768047683,-0.0974079741
6.3777472461,-0.0975840637
6.3786897238,-0.0977600693
6.3796322016,-0.0979359903
6.3805746794,-0.0981118258
6.3815171572,-0.0982875748
6.3824596350,-0.0984632367
6.3834021128,-0.0986388106
6.3843445906,-0.0988142955
6.3852870684,-0.0989896908
6.3862295462,-0.0991649955
6.3871720240,-0.0993402089
6.3881145018,-0.0995153300
6.3890569796,-0.0996903581
6.3899994574,-0.0998652924
6.3909419352,-0.1000401319
6.3918844130,-0.1002148760
6.3928268908,-0.1003895236
6.3937693686,-0.1005640741
6.3947118464,-0.1007385265
6.3956543242,-0.1009128801
6.3965968020,-0.1010871340
6.3975392798,-0.1012612874
6.3984817576,-0.1014353394
6.3994242354,-0.1016092892
